source_meta_user_id,source_timestamp,no_of_events,source_data_network_public_ip,source_data_ssid,public_ip_user_count,source_data_device_model,source_data_device_name,device_model_user_count,device_name_user_count
6635740,2020-10-17T21:04:16.826000,4,113.161.30.33,empty,2704,"iPhone11,6",aVBob25lIGPhu6dhIE5oxrA=,225932,157
883344,2021-02-06T10:19:48.994000,1,113.161.30.33,empty,2704,"iPhone9,1",SMO0bmd6eSDwn4yI,41933,1
1349537,2021-05-01T16:15:39.532000,1,113.161.30.33,empty,2704,"iPhone12,5",TeG6uSBzw7Nj,141807,7
132595,2020-08-15T11:08:56.287000,10,113.161.30.33,empty,2704,"iPhone9,2",Sm9oYW5uYQ==,129245,1
4449736,2020-07-01T11:29:38.119000,53,113.161.30.33,.SCAN & GO.,2704,CPH2043,OP4B9EL1,4045,4045
1079475,2020-07-13T05:03:42.224000,3,113.161.30.33,empty,2704,"iPhone9,4",aVBob25lIE1pbmggVGh14bu3,175338,2
285460,2020-09-22T21:32:11.801000,7,113.161.30.33,empty,2704,"iPhone11,6",VlZW,225932,2
2645769,2020-09-27T18:44:55.096000,4,113.161.30.33,empty,2704,"iPhone8,1",aVBob25lIGPhu6dhIEFkbWluaXN0cmF0b3I=,115085,6925
82882,2020-08-30T17:11:17.346000,17,113.161.30.33,.SCAN & GO.,2704,"iPhone8,1",aVBob25lIGPhu6dhIEFkbWluaXN0cmF0b3I=,115085,6925
8565814,2020-11-27T10:01:49.563000,2,113.161.30.33,empty,2704,"iPhone11,6",aVBob25lIGPhu6dhIE3DqG8=,225932,52
9606835,2020-06-28T14:12:31.948000,1,113.161.30.33,.SCAN & GO.,2704,CPH1853,CPH1853,2122,2122
9959588,2020-07-27T10:35:19.222000,2,113.161.30.33,.SCAN & GO.,2704,F1w,F1f,1640,1663
10756374,2021-01-31T19:30:52.097000,1,113.161.30.33,empty,2704,"iPhone9,4",SGnhur91IFRo4bqjbw==,175338,12
173652,2020-12-27T17:13:03.999000,7,113.161.30.33,empty,2704,"iPhone12,5",aVBob25lIGPhu6dhIFR1eWV0,141807,157
520859,2020-06-27T08:22:44.867000,10,113.161.30.33,empty,2704,"iPhone10,2",VHJpbmggdHLDom4=,69558,1
8040378,2020-06-06T10:26:47.088000,18,113.161.30.33,empty,2704,Nokia 3.1 Plus,ROON_sprout,301,300
10689456,2021-01-12T13:32:06.723000,1,113.161.30.33,empty,2704,"iPhone12,5",SVAxMVBybw==,141807,2
3361911,2020-08-06T14:10:05.805000,1,113.161.30.33,.SCAN & GO.,2704,"iPhone7,1",TGnDqm4=,63673,147
475967,2020-10-10T10:43:09.236000,13,113.161.30.33,empty,2704,SM-J610F,j6primelte,11205,11256
501655,2020-07-12T08:09:53.059000,14,113.161.30.33,empty,2704,"iPhone7,1",S2hhbmggaGFp,63673,1
9152719,2020-09-21T09:20:35.766000,3,113.161.30.33,empty,2704,"iPhone7,2",aVBob25lIGPhu6dhIFZ1,88721,241
5636693,2020-07-13T21:01:07.858000,26,113.161.30.33,empty,2704,"iPhone11,6",U3V14oCZcyBpUGhvbmU=,225932,6
1737059,2020-09-15T10:10:55.902000,5,113.161.30.33,empty,2704,"iPhone11,6",UGjhu6VuZyBPYW5o4oCZcyBpUGhvbmU=,225932,1
4913341,2021-04-08T19:54:18.789000,1,113.161.30.33,empty,2704,"iPhone10,6",SXBob25lIG9mIFRyaW5o,104574,2
4738887,2020-06-29T18:44:11.366000,21,113.161.30.33,empty,2704,MI 8,dipper,4208,4211
553982,2020-08-20T19:18:37.968000,10,113.161.30.33,.SCAN & GO.,2704,CPH1609,CPH1609,7505,7505
777466,2020-09-12T15:46:09.901000,47,113.161.30.33,empty,2704,SM-G955U1,dream2qlteue,571,571
43165,2020-06-05T15:30:17.722000,67,113.161.30.33,empty,2704,Redmi Note 9S,curtana,7315,7335
1451514,2020-08-24T11:20:52.834000,31,113.161.30.33,empty,2704,"iPhone7,2",TkvigJlzIGlQaG9uZQ==,88721,6
7793910,2020-09-25T16:50:17.859000,1,113.161.30.33,empty,2704,"iPhone7,1",RmlvbmE=,63673,30
1356299,2020-07-13T17:10:07.593000,13,113.161.30.33,.SCAN & GO.,2704,"iPhone9,2",TWluaCBUw7o=,129245,41
5827200,2020-08-30T11:31:09.563000,1,113.161.30.33,empty,2704,SM-A505F,a50,34880,35107
9857288,2020-07-07T13:56:18.738000,16,113.161.30.33,empty,2704,SM-A505F,a50,34880,35107
1495910,2020-10-10T15:01:23.828000,2,113.161.30.33,empty,2704,"iPhone10,2",VHLGsMahbmcgVGjhu4sgVHV54bq/dA==,69558,2
7402222,2020-08-16T14:30:16.893000,33,113.161.30.33,empty,2704,SM-M205G,m20lte,8111,8118
6582784,2020-07-12T15:05:45.330000,8,113.161.30.33,empty,2704,SM-M205G,m20lte,8111,8118
755304,2020-09-30T17:35:24.633000,50,113.161.30.33,empty,2704,SM-A715F,a71,18783,18785
6425513,2020-06-06T17:39:55.875000,16,113.161.30.33,empty,2704,Redmi Note 8 Pro,begonia,12278,12139
541895,2021-04-11T20:02:55.370000,12,113.161.30.33,.SCAN & GO.,2704,SM-G973F,beyond1,7202,7645
7619248,2020-07-23T08:04:51.767000,19,113.161.30.33,.SCAN & GO.,2704,SM-A750GN,a7y18lte,31159,31251
228405,2020-06-11T20:18:28.607000,104,113.161.30.33,.SCAN & GO.,2704,SM-A750GN,a7y18lte,31159,31251
10399408,2020-10-19T20:25:21.240000,15,113.161.30.33,empty,2704,SM-A515F,a51,31100,31102
2241681,2021-08-01T10:13:39.180000,5,113.161.30.33,empty,2704,"iPhone12,5",WWVuc29u,141807,1
7213108,2020-09-24T16:57:55.976000,3,113.161.30.33,empty,2704,"iPhone11,6",aVBob25lIGPhu6dhIEFETUlO,225932,573
1175879,2021-02-28T16:44:16.682000,1,113.161.30.33,empty,2704,"iPhone12,1",aVBob25lICgyKQ==,106853,33980
1789501,2021-06-15T20:13:47.189000,4,113.161.30.33,.VM T??i Ngon Th??ng H?ng,2704,"iPhone8,2",aVBob25lICgyKQ==,146970,33980
5224563,2021-07-18T17:30:07.104000,3,113.161.30.33,empty,2704,"iPhone11,6",aVBob25lICgyKQ==,225932,33980
1124837,2020-09-12T20:35:22.957000,17,113.161.30.33,.SCAN & GO.,2704,SM-J730G,j7y17lte,36075,36406
4197546,2020-09-11T10:03:04.763000,39,113.161.30.33,empty,2704,SM-J730G,j7y17lte,36075,36406
1892717,2020-11-15T18:09:13.931000,144,113.161.30.33,.SCAN & GO.,2704,SM-G610F,on7xelte,58008,58181
6427383,2020-08-21T09:56:43.040000,1,113.161.30.33,.SCAN & GO.,2704,SM-A310F,a3xelte,620,611
877331,2021-02-03T16:35:07.139000,2,113.161.30.33,.SCAN & GO.,2704,"iPhone13,4",aVBob25l,45209,673847
1576946,2020-11-07T10:01:34.786000,2,113.161.30.33,.SCAN & GO.,2704,"iPhone9,3",aVBob25l,57940,673847
11131991,2021-06-20T16:21:18.113000,3,113.161.30.33,.VM T??i Ngon Th??ng H?ng,2704,"iPhone9,1",aVBob25l,41933,673847
816896,2020-12-01T13:34:46.392000,9,113.161.30.33,empty,2704,"iPhone10,2",aVBob25l,69558,673847
3767526,2020-09-05T19:30:24.058000,2,113.161.30.33,empty,2704,"iPhone7,1",aVBob25l,63673,673847
1618046,2020-11-06T13:07:39.338000,19,113.161.30.33,empty,2704,"iPhone7,1",aVBob25l,63673,673847
1210116,2020-12-16T19:13:00.841000,1,113.161.30.33,.SCAN & GO.,2704,"iPhone7,1",aVBob25l,63673,673847
123613,2020-09-21T10:54:07.933000,6,113.161.30.33,empty,2704,"iPhone8,1",aVBob25l,115085,673847
5257033,2021-02-09T16:05:55.971000,1,113.161.30.33,empty,2704,"iPhone9,2",aVBob25l,129245,673847
4903038,2020-08-29T10:29:31.151000,2,113.161.30.33,empty,2704,"iPhone12,5",aVBob25l,141807,673847
596720,2020-11-30T11:00:30.324000,7,113.161.30.33,empty,2704,"iPhone10,5",aVBob25l,97526,673847
299215,2020-11-29T20:55:22.615000,5,113.161.30.33,empty,2704,"iPhone10,5",aVBob25l,97526,673847
8996513,2020-11-17T09:14:16.083000,1,113.161.30.33,empty,2704,"iPhone9,4",aVBob25l,175338,673847
1302583,2020-09-15T10:42:31.005000,4,113.161.30.33,empty,2704,"iPhone8,2",aVBob25l,146970,673847
1015332,2020-06-02T14:41:05.067000,303,113.161.30.33,.SCAN & GO.,2704,"iPhone8,2",aVBob25l,146970,673847
1442406,2020-10-24T11:59:04.288000,1,113.161.30.33,empty,2704,"iPhone8,2",aVBob25l,146970,673847
6584539,2020-09-04T11:03:58.543000,2,113.161.30.33,empty,2704,"iPhone11,6",aVBob25l,225932,673847
6182685,2021-02-07T14:02:42.441000,1,113.161.30.33,empty,2704,"iPhone11,6",aVBob25l,225932,673847
2828342,2020-06-18T16:01:31.833000,32,113.161.30.33,empty,2704,"iPhone11,6",aVBob25l,225932,673847
1978269,2020-09-11T14:18:19.465000,2,113.161.30.33,empty,2704,"iPhone11,6",aVBob25l,225932,673847
849639,2020-07-11T09:30:48.818000,1,113.161.30.33,empty,2704,"iPhone11,6",aVBob25l,225932,673847
286240,2021-02-10T14:04:13.813000,1,113.161.30.33,.SCAN & GO.,2704,"iPhone10,3",aVBob25l,76761,673847
891262,2020-09-05T10:30:19.894000,15,113.160.201.173,empty,2648,Redmi Note 5,whyred,10176,10216
7205500,2021-03-11T13:17:49.081000,4,113.160.201.173,.SCAN & GO.,2648,"iPhone7,2",VGjhuqNv,88721,571
2864292,2021-01-30T12:00:45.524000,3,113.160.201.173,empty,2648,"iPhone9,4",TeG6uSBlbSBUw6Fv8J+NjvCfkanigI3wn5Gm,175338,1
31662,2020-07-15T15:34:34.425000,35,113.160.201.173,empty,2648,"iPhone8,2",aVBob25lIGPhu6dhIEFkbWluaXN0cmF0b3I=,146970,6925
2646182,2020-10-16T11:09:48.046000,19,113.160.201.173,empty,2648,SM-A307GN,a30s,6916,6928
4813888,2020-07-18T20:10:07.172000,6,113.160.201.173,.SCAN & GO.,2648,CPH1701,CPH1701,2879,2881
1217969,2020-08-12T19:02:09.408000,3,113.160.201.173,.SCAN & GO.,2648,CPH1805,CPH1805,4607,4607
1482440,2020-07-18T20:16:50.129000,1,113.160.201.173,empty,2648,"iPhone8,1",aVBob25lIGPhu6dhIEhp4buBbg==,115085,727
2384997,2020-10-17T11:13:26.808000,29,113.160.201.173,.SCAN & GO.,2648,SM-C710F,jadelte,11022,11022
2306187,2020-08-12T19:13:39.024000,37,113.160.201.173,.SCAN & GO.,2648,SM-C710F,jadelte,11022,11022
8773847,2020-10-12T09:00:22.785000,14,113.160.201.173,empty,2648,Nokia 6.1 Plus,DRG_sprout,4037,4034
1541937,2020-06-23T11:39:19.064000,14,113.160.201.173,empty,2648,"iPhone9,2",VHJhbmcgVGh14buzIFRy4bqnbiDwn5Cj4p2k77iP,129245,1
11568668,2021-09-18T10:40:15.749000,1,113.160.201.173,empty,2648,SM-J600G,j6lte,9559,9584
1391602,2020-12-04T21:10:46.596000,7,113.160.201.173,empty,2648,"iPhone10,3",Tmh1bmcg8J+MuA==,76761,6
376281,2020-09-01T10:09:52.806000,3,113.160.201.173,empty,2648,"iPhone11,2",aVBob25lIGPhu6dhIEzDom0=,53515,221
293169,2021-07-08T18:34:57.845000,1,113.160.201.173,empty,2648,V2029,2027,881,2047
242844,2020-09-13T13:19:25.962000,7,113.160.201.173,empty,2648,"iPhone12,5",aVBob25lIGPhu6dhICBDaHVuZyBOaOG6rXQgVGhpw6pu,141807,11
87227,2020-09-13T22:03:52.872000,13,113.160.201.173,empty,2648,"iPhone10,2",Q28gdGhhbw==,69558,1
10934267,2021-04-09T20:55:31.491000,5,113.160.201.173,empty,2648,"iPhone9,1",TMawxqFuZyBUaOG7iyBWaeG7h3QgWeG6v24=,41933,1
1764680,2020-11-17T13:12:13.850000,2,113.160.201.173,empty,2648,"iPhone7,2",U21pbGU=,88721,61
253343,2021-07-22T16:08:27.648000,3,113.160.201.173,.VM T??i Ngon Th??ng H?ng,2648,SM-G965F,star2lte,15261,15192
1669991,2020-09-20T18:08:29.827000,2,113.160.201.173,empty,2648,"iPhone9,2",aVBob25lIGPhu6dhIEhvYQ==,129245,987
1443943,2021-04-09T09:41:26.098000,4,113.160.201.173,.SCAN & GO.,2648,A37fw,A37f,3744,6014
1098748,2020-07-07T10:00:03.222000,140,113.160.201.173,empty,2648,SM-A505F,a50,34880,35107
7762526,2020-12-24T20:40:50.179000,1,113.160.201.173,empty,2648,SM-A505F,a50,34880,35107
422003,2020-09-20T20:51:24.095000,3,113.160.201.173,.SCAN & GO.,2648,"iPhone8,2",QWRtaW7igJlzIGlQaG9uZQ==,146970,4993
1765786,2020-10-11T16:33:57.968000,9,113.160.201.173,empty,2648,"iPhone9,2",aVBob25lIGxvYW4=,129245,31
242683,2021-08-27T20:35:10.118000,3,113.160.201.173,empty,2648,Joy 4,juniper,35195,35196
1712051,2020-11-19T10:04:41.578000,10,113.160.201.173,.SCAN & GO.,2648,CPH1912,CPH1912,10973,10973
11189344,2021-07-02T16:17:47.836000,2,113.160.201.173,.VM T??i Ngon Th??ng H?ng,2648,CPH1825,CPH1825,26694,26694
297406,2020-11-29T11:15:12.011000,11,113.160.201.173,empty,2648,"iPhone10,6",SGFuaA==,104574,164
8304442,2020-07-09T20:56:20.536000,7,113.160.201.173,.SCAN & GO.,2648,CPH1729,CPH1729,4660,4660
5505074,2021-09-12T16:42:15.706000,5,113.160.201.173,empty,2648,SM-N950F,greatlte,28330,28874
1746142,2021-02-03T21:08:52.340000,1,113.160.201.173,empty,2648,SM-A515F,a51,31100,31102
484490,2020-06-10T18:24:28.985000,30,113.160.201.173,empty,2648,"iPhone8,2",Tmd1eeG7hW4gSG/DoGkgQW5o,146970,2
1271865,2020-11-22T13:06:56.944000,10,113.160.201.173,empty,2648,SM-J730G,j7y17lte,36075,36406
757063,2021-05-23T10:49:35.376000,15,113.160.201.173,empty,2648,"iPhone10,3",aVBob25lIEtpbSBEdW5n,76761,8
26034,2020-06-13T15:40:50.545000,1,113.160.201.173,empty,2648,"iPhone9,3",aVBob25l,57940,673847
8167380,2020-09-23T11:21:31.213000,8,113.160.201.173,empty,2648,"iPhone9,1",aVBob25l,41933,673847
1267932,2020-09-20T21:46:24.668000,7,113.160.201.173,empty,2648,"iPhone7,1",aVBob25l,63673,673847
724295,2021-02-06T20:48:04.938000,2,113.160.201.173,empty,2648,"iPhone9,2",aVBob25l,129245,673847
7652065,2020-12-10T15:26:38.642000,18,113.160.201.173,empty,2648,"iPhone12,5",aVBob25l,141807,673847
1186734,2021-06-03T09:15:50.869000,2,113.160.201.173,empty,2648,"iPhone7,2",aVBob25l,88721,673847
1626158,2021-05-06T18:09:17.437000,2,113.160.201.173,empty,2648,"iPhone9,4",aVBob25l,175338,673847
34715,2020-09-14T21:34:42.291000,16,113.160.201.173,empty,2648,"iPhone9,4",aVBob25l,175338,673847
728340,2020-11-02T09:30:59.054000,6,113.160.201.173,empty,2648,"iPhone9,4",aVBob25l,175338,673847
31745,2020-09-18T12:16:21.928000,4,113.160.201.173,.SCAN & GO.,2648,"iPhone8,2",aVBob25l,146970,673847
111493,2021-04-07T20:17:33.930000,4,113.160.201.173,empty,2648,"iPhone11,6",aVBob25l,225932,673847
187946,2020-06-19T21:49:12.597000,13,113.160.201.173,empty,2648,"iPhone11,6",aVBob25l,225932,673847
11160889,2021-06-27T19:26:36.687000,6,113.160.201.173,empty,2648,"iPhone11,6",aVBob25l,225932,673847
475307,2020-06-26T21:06:40.971000,31,113.160.201.173,empty,2648,"iPhone11,6",aVBob25l,225932,673847
1166035,2021-01-13T17:58:16.710000,1,113.160.201.173,empty,2648,"iPhone10,6",aVBob25l,104574,673847
1395742,2020-06-05T16:03:53.859000,13,113.175.240.184,.SCAN & GO.,2417,Redmi Note 5,whyred,10176,10216
7668744,2020-07-26T21:16:46.298000,38,113.175.240.184,.SCAN & GO.,2417,Redmi Note 5,whyred,10176,10216
10030483,2020-08-09T13:22:14.411000,1,113.175.240.184,.SCAN & GO.,2417,CPH1803,CPH1803,6753,6753
597597,2021-01-30T21:58:14.992000,10,113.175.240.184,empty,2417,SM-A600G,a6lte,10364,10397
8581806,2021-01-03T14:02:30.415000,3,113.175.240.184,.SCAN & GO.,2417,SM-J410F,j4corelte,1134,1134
9423402,2020-11-10T10:16:37.400000,20,113.175.240.184,empty,2417,"iPhone7,2",VHVhbg==,88721,84
11066282,2021-05-27T19:56:11.084000,27,113.175.240.184,.VM T??i Ngon Th??ng H?ng,2417,RMX2185,RMX2185,652,653
11068553,2021-05-28T17:07:24.554000,23,113.175.240.184,empty,2417,"iPhone12,1",aVBob25lIGPhu6dhIEN1b25nbHVhbmRh,106853,1
1710536,2020-09-10T17:37:08.874000,7,113.175.240.184,empty,2417,SM-G950N,dreamlteks,1562,1505
206042,2020-06-24T17:34:53.543000,14,113.175.240.184,empty,2417,"iPhone12,1",xJDhurduZyBo4buTbmc=,106853,1
10090245,2020-09-13T19:54:18.878000,41,113.175.240.184,empty,2417,"iPhone11,6",xJDhuqF0IDopKSk=,225932,1
2979051,2020-06-23T19:00:12.023000,8,113.175.240.184,empty,2417,"iPhone8,2",aVBob25lIGPhu6dhIE1BWSBUSU5IIFREQw==,146970,3
1223830,2021-04-14T21:38:34.571000,6,113.175.240.184,.SCAN & GO.,2417,"iPhone10,3",SGnhu4FuIG1qdA==,76761,1
7622478,2020-09-30T17:50:09.365000,5,113.175.240.184,empty,2417,Joy 1,PQ4001,2543,2544
1491448,2020-12-05T10:56:47.865000,1,113.175.240.184,empty,2417,"iPhone9,2",SHV54buBbiBjaMOideKcgu+4j+Kcgu+4jw==,129245,1
5092884,2020-08-21T11:14:23.281000,6,113.175.240.184,.SCAN & GO.,2417,CPH2081,OP4C7D,806,4799
1604386,2020-08-26T16:20:45.245000,6,113.175.240.184,empty,2417,"iPhone7,1",TeG6uSBIb2HigJlzIGlQaG9uZQ==,63673,1
4284667,2020-07-16T09:11:45.187000,5,113.175.240.184,.SCAN & GO.,2417,CPH1905,CPH1905,4394,4394
2935351,2020-09-12T10:40:23.545000,61,113.175.240.184,empty,2417,"iPhone11,6",aVBob25lIGPhu6dhIER1ecOqbg==,225932,273
5603333,2021-05-10T17:51:08.979000,1,113.175.240.184,.SCAN & GO.,2417,"iPhone8,2",aVBob25lIHRo4bqvbQ==,146970,6
1452284,2020-10-04T10:10:59.226000,4,113.175.240.184,empty,2417,"iPhone10,5",QsOsbmggYm9vbmc=,97526,7
510820,2020-06-28T19:35:24.207000,173,113.175.240.184,empty,2417,Joy 1+,PQ4002,5390,5390
852214,2020-09-16T18:01:19.719000,23,113.175.240.184,empty,2417,"iPhone10,5",aVBob25lIGPhu6dhIEjGsMahbmcgTsOidQ==,97526,1
7850821,2020-06-02T21:24:18.589000,19,113.175.240.184,empty,2417,"iPhone12,1",TeG7uSBUYyA=,106853,1
4126128,2020-08-04T17:24:11.438000,42,113.175.240.184,empty,2417,SM-N971N,d1x,830,548
6568060,2020-11-11T10:24:38.356000,32,113.175.240.184,empty,2417,SM-A305N,a30,82,13840
1291856,2021-06-06T18:32:42.764000,9,113.175.240.184,empty,2417,Active 1+,PQ6002,9654,9654
10915230,2021-04-01T17:35:43.064000,50,113.175.240.184,empty,2417,Joy 3,casuarina,61405,61407
21281,2020-07-02T17:41:58.321000,87,113.175.240.184,.SCAN & GO.,2417,SM-G973F,beyond1,7202,7645
11141625,2021-06-23T17:31:58.490000,1,113.175.240.184,.VM T??i Ngon Th??ng H?ng,2417,"iPhone7,1",Uko=,63673,4
998671,2021-03-06T21:08:46.234000,110,113.175.240.184,.SCAN & GO.,2417,SM-N950F,greatlte,28330,28874
4985061,2021-03-25T19:35:18.440000,16,113.175.240.184,.SCAN & GO.,2417,"iPhone9,4",aVBob25lICgyKQ==,175338,33980
10470555,2020-11-06T20:27:03.294000,41,113.175.240.184,.SCAN & GO.,2417,SM-G610F,on7xelte,58008,58181
61595,2020-10-08T17:34:54.536000,17,113.175.240.184,empty,2417,"iPhone10,2",aVBob25l,69558,673847
10914301,2021-04-01T10:46:45.925000,2,113.175.240.184,.SCAN & GO.,2417,"iPhone7,1",aVBob25l,63673,673847
10011268,2021-03-19T20:12:53.037000,1,113.175.240.184,.SCAN & GO.,2417,"iPhone7,2",aVBob25l,88721,673847
1477616,2021-04-08T16:01:51.790000,3,113.175.240.184,empty,2417,"iPhone10,5",aVBob25l,97526,673847
411007,2020-06-18T07:31:03.930000,19,113.175.240.184,empty,2417,"iPhone10,5",aVBob25l,97526,673847
7772097,2020-09-11T09:01:54.778000,2,113.175.240.184,empty,2417,"iPhone8,2",aVBob25l,146970,673847
11218414,2021-07-08T18:33:41.678000,3,113.175.240.184,empty,2417,"iPhone11,6",aVBob25l,225932,673847
535320,2020-07-13T20:29:24.291000,14,113.175.240.184,empty,2417,"iPhone11,6",aVBob25l,225932,673847
1730937,2020-07-17T20:38:45.183000,10,113.175.240.184,empty,2417,"iPhone11,6",aVBob25l,225932,673847
5246665,2020-07-08T13:10:06.003000,56,113.175.240.184,empty,2417,"iPhone10,3",aVBob25l,76761,673847
10182850,2020-09-06T11:17:40.691000,1,115.76.50.172,xmgnwht820,2376,G011A,G011A,13388,13388
10201708,2020-09-08T22:40:19.502000,1,115.76.50.172,ephtx60078,2376,G011A,G011A,13388,13388
10183091,2020-09-06T11:42:51.756000,1,115.76.50.172,yykvcli385,2376,G011A,G011A,13388,13388
10192389,2020-09-07T17:47:46.209000,1,115.76.50.172,hngsn34176,2376,G011A,G011A,13388,13388
10178521,2020-09-05T18:50:18.076000,1,115.76.50.172,wbwyob6633,2376,G011A,G011A,13388,13388
10192391,2020-09-07T17:47:46.216000,1,115.76.50.172,bfjgdd8048,2376,G011A,G011A,13388,13388
10183005,2020-09-06T11:33:10.561000,1,115.76.50.172,pkkm711630,2376,G011A,G011A,13388,13388
10184862,2020-09-06T17:12:44.257000,1,115.76.50.172,vyuvsk1012,2376,G011A,G011A,13388,13388
10177839,2020-09-05T17:43:18.107000,1,115.76.50.172,phac824671,2376,G011A,G011A,13388,13388
10198469,2020-09-08T16:30:01.439000,1,115.76.50.172,hvkw846575,2376,G011A,G011A,13388,13388
10201749,2020-09-08T22:45:30.298000,1,115.76.50.172,flghhsw016,2376,G011A,G011A,13388,13388
10192716,2020-09-07T18:21:32.851000,1,115.76.50.172,jmgc478258,2376,G011A,G011A,13388,13388
10184806,2020-09-06T17:06:44.455000,1,115.76.50.172,nkjqft1026,2376,G011A,G011A,13388,13388
10260773,2020-09-19T15:25:48.854000,52,115.76.50.172,lknltoc607,2376,G011A,G011A,13388,13388
10183136,2020-09-06T11:48:04.308000,1,115.76.50.172,erbn428020,2376,G011A,G011A,13388,13388
10192819,2020-09-07T18:31:16.669000,1,115.76.50.172,qvdjnig725,2376,G011A,G011A,13388,13388
10260808,2020-09-19T15:31:34.488000,2,115.76.50.172,gbcgoj6442,2376,G011A,G011A,13388,13388
10184723,2020-09-06T16:54:43.498000,1,115.76.50.172,xydv021441,2376,G011A,G011A,13388,13388
10175465,2020-09-05T10:26:35.457000,1,115.76.50.172,jtdode3570,2376,G011A,G011A,13388,13388
10175813,2020-09-05T11:18:21.911000,1,115.76.50.172,uibvf83635,2376,G011A,G011A,13388,13388
10260830,2020-09-19T15:34:58.721000,1,115.76.50.172,fdayvw0456,2376,G011A,G011A,13388,13388
10259982,2020-09-19T12:22:08.396000,2,115.76.50.172,lpha018307,2376,G011A,G011A,13388,13388
10192349,2020-09-07T17:42:57.973000,1,115.76.50.172,gele848506,2376,G011A,G011A,13388,13388
10178210,2020-09-05T18:19:57.004000,1,115.76.50.172,wtcc016675,2376,G011A,G011A,13388,13388
10256114,2020-09-18T17:24:18.434000,1,115.76.50.172,vhubwab831,2376,G011A,G011A,13388,13388
10175356,2020-09-05T10:12:02.721000,1,115.76.50.172,nowd834605,2376,G011A,G011A,13388,13388
10175623,2020-09-05T10:50:11.218000,1,115.76.50.172,ndrwihu441,2376,G011A,G011A,13388,13388
10175627,2020-09-05T10:50:11.317000,1,115.76.50.172,xafv823756,2376,G011A,G011A,13388,13388
10260917,2020-09-19T15:48:12.529000,2,115.76.50.172,bcuk213880,2376,G011A,G011A,13388,13388
10257906,2020-09-18T22:11:02.326000,2,115.76.50.172,xcqdrc6552,2376,G011A,G011A,13388,13388
10182858,2020-09-06T11:17:41.508000,1,115.76.50.172,xvia308453,2376,G011A,G011A,13388,13388
10192873,2020-09-07T18:36:03.853000,1,115.76.50.172,oyjovhi445,2376,G011A,G011A,13388,13388
10175271,2020-09-05T09:57:06.843000,1,115.76.50.172,kkiorli846,2376,G011A,G011A,13388,13388
10260721,2020-09-19T15:15:31.962000,2,115.76.50.172,tbiecyr302,2376,G011A,G011A,13388,13388
10259465,2020-09-19T10:50:33.929000,2,115.76.50.172,dahhhhr474,2376,G011A,G011A,13388,13388
10201665,2020-09-08T22:32:58.253000,1,115.76.50.172,ltaatlj413,2376,G011A,G011A,13388,13388
10176826,2020-09-05T15:13:30.343000,1,115.76.50.172,nobyb62350,2376,SM-G935FD,SM-G935FD,187,129
10180350,2020-09-05T23:00:46.215000,1,115.76.50.172,hjfvv62612,2376,ASUS_Z01QD,ASUS_Z01QD,2377,2308
10254325,2020-09-18T10:44:49.792000,2,115.76.50.172,wivh382420,2376,ASUS_Z01QD,ASUS_Z01QD,2377,2308
10251503,2020-09-17T17:58:29.660000,1,115.76.50.172,lvut183381,2376,ASUS_Z01QD,ASUS_Z01QD,2377,2308
10249530,2020-09-17T11:14:28.380000,1,115.76.50.172,mnhwohp441,2376,ASUS_Z01QD,ASUS_Z01QD,2377,2308
10233273,2020-09-13T22:42:55.935000,1,115.76.50.172,fjht050814,2376,ASUS_Z01QD,ASUS_Z01QD,2377,2308
10279505,2020-09-22T21:41:34.251000,62,115.76.50.172,uksfdsm645,2376,ASUS_Z01QD,ASUS_Z01QD,2377,2308
930737,2020-09-19T21:09:33.587000,2,123.25.115.241,empty,2226,"iPhone9,3",VGhpbiBUb24g,57940,1
1412913,2020-09-13T16:11:30.992000,5,123.25.115.241,empty,2226,"iPhone9,2",U2FuZyBt4bq3dCBuZ3Ug8J+Ykg==,129245,1
260320,2020-10-26T18:58:45.859000,8,123.25.115.241,empty,2226,"iPhone9,1",Q+G7p2EgWMOtdQ==,41933,1
11275191,2021-07-15T13:44:21.410000,4,123.25.115.241,empty,2226,"iPhone12,1",VGhhbmggTmjDo/Cfkanwn4+74oCN8J+msfCfpZE=,106853,1
10699609,2021-01-15T19:47:50.424000,4,123.25.115.241,empty,2226,"iPhone9,4",aVBob25lU2Zt,175338,1
3272234,2020-09-05T19:47:07.471000,1,123.25.115.241,.SCAN & GO.,2226,RMX1851,RMX1851,1160,1012
950136,2020-09-19T16:13:39.460000,1,123.25.115.241,.SCAN & GO.,2226,RMX1851,RMX1851,1160,1012
7838270,2020-10-03T19:49:33.292000,25,123.25.115.241,.SCAN & GO.,2226,SM-J610F,j6primelte,11205,11256
1102907,2020-08-09T18:50:07.308000,1,123.25.115.241,empty,2226,"iPhone6,1",VGVs4oCZYW5uYXM=,9834,1
6779289,2021-08-08T20:49:52.425000,10,123.25.115.241,empty,2226,SM-A315G,a31,9136,9167
5028392,2020-06-01T21:40:25.839000,2,123.25.115.241,.SCAN & GO.,2226,Redmi Note 4,mido,4885,4708
1713385,2020-08-24T17:50:04.570000,16,123.25.115.241,empty,2226,"iPhone9,4",TmjDoyBUaGk=,175338,2
11557025,2021-09-13T19:54:24.109000,3,123.25.115.241,empty,2226,"iPhone8,1",QmlhIEJpYQ==,115085,1
